 ±º‰¥¡,CH1-æ‡¿Î1
1208.51035,0.135568
1208.51135,0.135587
1208.51235,0.135544
1208.51335,0.135475
1208.51435,0.135385
1208.51535,0.13529
1208.51635,0.135179
1208.51735,0.135026
1208.51835,0.134831
1208.51935,0.134622
1208.52035,0.134425
1208.52135,0.134262
1208.52235,0.134118
1208.52335,0.133967
1208.52435,0.13379
1208.52535,0.13359
1208.52635,0.133406
1208.52735,0.133273
1208.52835,0.13317
1208.52935,0.13305
1208.53035,0.132885
1208.53135,0.132695
1208.53235,0.132498
1208.53335,0.132338
1208.53435,0.132225
1208.53535,0.132115
1208.53635,0.131959
1208.53735,0.131752
1208.53835,0.131544
1208.53935,0.131378
1208.54035,0.13127
1208.54135,0.131229
1208.54235,0.131196
1208.54335,0.131164
1208.54435,0.131147
1208.54535,0.131155
1208.54635,0.131241
1208.54735,0.131385
1208.54835,0.13156
1208.54935,0.131743
1208.55035,0.131927
1208.55135,0.132143
1208.55235,0.132402
1208.55335,0.132715
1208.55435,0.133044
1208.55535,0.133379
1208.55635,0.133703
1208.55735,0.133991
1208.55835,0.134268
1208.55935,0.13455
1208.56035,0.134829
1208.56135,0.13511
1208.56235,0.135361
1208.56335,0.135571
1208.56435,0.13577
1208.56535,0.135976
1208.56635,0.136189
1208.56735,0.136379
1208.56835,0.136573
1208.56935,0.136751
1208.57035,0.136924
1208.57135,0.137071
1208.57235,0.137197
1208.57335,0.137291
1208.57435,0.13737
1208.57535,0.137409
1208.57635,0.13742
1208.57735,0.137385
1208.57835,0.137305
1208.57935,0.13718
1208.58035,0.137034
1208.58135,0.136845
1208.58235,0.136628
1208.58335,0.136377
1208.58435,0.136088
1208.58535,0.135777
1208.58635,0.135443
1208.58735,0.13511
1208.58835,0.134783
1208.58935,0.134497
1208.59035,0.134234
1208.59135,0.133993
1208.59235,0.133782
1208.59335,0.133607
1208.59435,0.133459
1208.59535,0.133345
1208.59635,0.133204
1208.59735,0.133086
1208.59835,0.133002
1208.59935,0.132942
1208.60035,0.132876
1208.60135,0.132799
1208.60235,0.132712
1208.60335,0.132648
1208.60435,0.132621
1208.60535,0.132619
1208.60635,0.132635
1208.60735,0.13266
1208.60835,0.132722
1208.60935,0.132842
1208.61035,0.133036
1208.61135,0.133317
1208.61235,0.133706
1208.61335,0.13413
1208.61435,0.134593
1208.61535,0.13509
1208.61635,0.13563
1208.61735,0.136201
1208.61835,0.136806
1208.61935,0.137378
1208.62035,0.137912
1208.62135,0.138416
1208.62235,0.138901
1208.62335,0.13935
1208.62435,0.139729
1208.62535,0.14003
1208.62635,0.140234
1208.62735,0.140363
1208.62835,0.140423
1208.62935,0.140449
1208.63035,0.140425
1208.63135,0.140373
1208.63235,0.140308
1208.63335,0.140221
1208.63435,0.140111
1208.63535,0.139996
1208.63635,0.139859
1208.63735,0.139707
1208.63835,0.139515
1208.63935,0.139305
1208.64035,0.139091
1208.64135,0.13887
1208.64235,0.138652
1208.64335,0.138405
1208.64435,0.138138
1208.64535,0.137845
1208.64635,0.137512
1208.64735,0.137161
1208.64835,0.136797
1208.64935,0.136413
1208.65035,0.136036
1208.65135,0.135647
1208.65235,0.13528
1208.65335,0.13491
1208.65435,0.134574
1208.65535,0.134284
1208.65635,0.134016
1208.65735,0.133778
1208.65835,0.133574
1208.65935,0.133389
1208.66035,0.133216
1208.66135,0.133065
1208.66235,0.132943
1208.66335,0.132828
1208.66435,0.132732
1208.66535,0.132681
1208.66635,0.132654
1208.66735,0.132655
1208.66835,0.132678
1208.66935,0.132733
1208.67035,0.132786
1208.67135,0.132849
1208.67235,0.132936
1208.67335,0.133051
1208.67435,0.133187
1208.67535,0.133346
1208.67635,0.133509
1208.67735,0.13365
1208.67835,0.133804
1208.67935,0.133977
1208.68035,0.134162
1208.68135,0.134346
1208.68235,0.134505
1208.68335,0.134654
1208.68435,0.134772
1208.68535,0.134872
1208.68635,0.134988
1208.68735,0.135113
1208.68835,0.135247
1208.68935,0.135352
1208.69035,0.135419
1208.69135,0.13546
1208.69235,0.135499
1208.69335,0.135583
1208.69435,0.135666
1208.69535,0.135736
1208.69635,0.135786
1208.69735,0.135829
1208.69835,0.135889
1208.69935,0.13595
1208.70035,0.136046
1208.70135,0.136161
1208.70235,0.136255
1208.70335,0.136317
1208.70435,0.136353
1208.70535,0.136381
1208.70635,0.136434
1208.70735,0.136504
1208.70835,0.136586
1208.70935,0.136653
1208.71035,0.136706
1208.71135,0.136749
1208.71235,0.136789
1208.71335,0.136854
1208.71435,0.136931
1208.71535,0.137013
1208.71635,0.137053
1208.71735,0.137047
1208.71835,0.137037
1208.71935,0.137066
1208.72035,0.13714
1208.72135,0.137233
1208.72235,0.137294
1208.72335,0.137322
1208.72435,0.137332
1208.72535,0.137346
1208.72635,0.137387
1208.72735,0.137452
1208.72835,0.137524
1208.72935,0.137555
1208.73035,0.137543
1208.73135,0.137519
1208.73235,0.137541
1208.73335,0.137637
1208.73435,0.137783
1208.73535,0.137893
1208.73635,0.1379
1208.73735,0.137862
1208.73835,0.137845
1208.73935,0.137919
1208.74035,0.138054
1208.74135,0.138171
1208.74235,0.138215
1208.74335,0.138193
1208.74435,0.13817
1208.74535,0.138176
1208.74635,0.138203
1208.74735,0.138222
1208.74835,0.138205
1208.74935,0.138133
1208.75035,0.138009
1208.75135,0.13787
1208.75235,0.137773
1208.75335,0.137701
1208.75435,0.137636
1208.75535,0.137524
1208.75635,0.137385
1208.75735,0.137279
1208.75835,0.137262
1208.75935,0.137327
1208.76035,0.137399
1208.76135,0.137478
1208.76235,0.137574
1208.76335,0.137718
1208.76435,0.137906
1208.76535,0.138136
1208.76635,0.138361
1208.76735,0.138611
1208.76835,0.138894
1208.76935,0.139211
1208.77035,0.139526
1208.77135,0.139844
1208.77235,0.140142
1208.77335,0.14043
1208.77435,0.140697
1208.77535,0.140949
1208.77635,0.141184
1208.77735,0.141369
1208.77835,0.141477
1208.77935,0.141476
1208.78035,0.141354
1208.78135,0.141117
1208.78235,0.140804
1208.78335,0.140406
1208.78435,0.139878
1208.78535,0.139197
1208.78635,0.138386
1208.78735,0.137479
1208.78835,0.136516
1208.78935,0.135495
1208.79035,0.134433
1208.79135,0.133352
1208.79235,0.132296
1208.79335,0.131318
1208.79435,0.130448
1208.79535,0.129721
1208.79635,0.129168
1208.79735,0.128789
1208.79835,0.128588
1208.79935,0.128569
1208.80035,0.128746
1208.80135,0.129125
1208.80235,0.129696
1208.80335,0.130404
1208.80435,0.131237
1208.80535,0.132175
1208.80635,0.133174
1208.80735,0.134208
1208.80835,0.135234
1208.80935,0.136213
1208.81035,0.137126
1208.81135,0.137917
1208.81235,0.138548
1208.81335,0.139005
1208.81435,0.13931
1208.81535,0.139437
1208.81635,0.139406
1208.81735,0.139218
1208.81835,0.138892
1208.81935,0.13845
1208.82035,0.1379
1208.82135,0.137265
1208.82235,0.136581
1208.82335,0.135859
1208.82435,0.135117
1208.82535,0.134395
1208.82635,0.133715
1208.82735,0.133132
1208.82835,0.132648
1208.82935,0.132256
1208.83035,0.131937
1208.83135,0.131695
1208.83235,0.131563
1208.83335,0.131524
1208.83435,0.131562
1208.83535,0.131649
1208.83635,0.131779
1208.83735,0.131937
1208.83835,0.132127
1208.83935,0.132348
1208.84035,0.132578
1208.84135,0.132786
1208.84235,0.132993
1208.84335,0.133194
1208.84435,0.133404
1208.84535,0.133619
1208.84635,0.133824
1208.84735,0.134013
1208.84835,0.134178
1208.84935,0.134337
1208.85035,0.134483
1208.85135,0.134634
1208.85235,0.134757
1208.85335,0.13486
1208.85435,0.134935
1208.85535,0.134983
1208.85635,0.134994
1208.85735,0.134977
1208.85835,0.134894
1208.85935,0.134786
1208.86035,0.134649
1208.86135,0.134507
1208.86235,0.134341
1208.86335,0.134167
1208.86435,0.133998
1208.86535,0.13383
1208.86635,0.133692
1208.86735,0.133595
1208.86835,0.133545
1208.86935,0.133547
1208.87035,0.133593
1208.87135,0.133704
1208.87235,0.1339
1208.87335,0.134166
1208.87435,0.134521
1208.87535,0.134913
1208.87635,0.135352
1208.87735,0.135842
1208.87835,0.136394
1208.87935,0.137006
1208.88035,0.137648
1208.88135,0.138309
1208.88235,0.138979
1208.88335,0.139634
1208.88435,0.140282
1208.88535,0.140893
1208.88635,0.141469
1208.88735,0.141966
1208.88835,0.142411
1208.88935,0.142795
1208.89035,0.143127
1208.89135,0.143422
1208.89235,0.143661
1208.89335,0.143821
1208.89435,0.143927
1208.89535,0.143971
1208.89635,0.143965
1208.89735,0.143918
1208.89835,0.143821
1208.89935,0.143703
1208.90035,0.143563
1208.90135,0.143429
1208.90235,0.143289
1208.90335,0.143161
1208.90435,0.143028
1208.90535,0.142906
1208.90635,0.142804
1208.90735,0.142696
1208.90835,0.142607
1208.90935,0.142545
1208.91035,0.142492
1208.91135,0.142477
1208.91235,0.142473
1208.91335,0.14249
1208.91435,0.142526
1208.91535,0.142569
1208.91635,0.142604
1208.91735,0.142628
1208.91835,0.142657
1208.91935,0.142677
1208.92035,0.142712
1208.92135,0.142729
1208.92235,0.142724
1208.92335,0.142695
1208.92435,0.142645
1208.92535,0.142595
1208.92635,0.142542
1208.92735,0.142477
1208.92835,0.142432
1208.92935,0.142395
1208.93035,0.142396
1208.93135,0.142434
1208.93235,0.142531
1208.93335,0.142675
1208.93435,0.142857
1208.93535,0.1431
1208.93635,0.143374
1208.93735,0.143702
1208.93835,0.144057
1208.93935,0.14444
1208.94035,0.144824
1208.94135,0.145185
1208.94235,0.145564
1208.94335,0.145929
1208.94435,0.146262
1208.94535,0.146549
1208.94635,0.146785
1208.94735,0.146947
1208.94835,0.147034
1208.94935,0.147051
1208.95035,0.146976
1208.95135,0.146817
1208.95235,0.146577
1208.95335,0.146274
1208.95435,0.145928
1208.95535,0.145544
1208.95635,0.145132
1208.95735,0.144724
1208.95835,0.1443
1208.95935,0.143893
1208.96035,0.143502
1208.96135,0.143136
1208.96235,0.142803
1208.96335,0.142519
1208.96435,0.142299
1208.96535,0.142159
1208.96635,0.142104
1208.96735,0.142122
1208.96835,0.142234
1208.96935,0.14242
1208.97035,0.142673
1208.97135,0.143011
1208.97235,0.143397
1208.97335,0.143819
1208.97435,0.144286
1208.97535,0.144768
1208.97635,0.145258
1208.97735,0.145772
1208.97835,0.146279
1208.97935,0.146785
1208.98035,0.147242
1208.98135,0.147641
1208.98235,0.147994
1208.98335,0.148313
1208.98435,0.148568
1208.98535,0.148764
1208.98635,0.148902
1208.98735,0.148977
1208.98835,0.14901
1208.98935,0.149003
1208.99035,0.14891
1208.99135,0.148769
1208.99235,0.14858
1208.99335,0.148336
1208.99435,0.148047
1208.99535,0.147716
1208.99635,0.147358
1208.99735,0.146969
1208.99835,0.146551
1208.99935,0.146107
1209.00035,0.145632
1209.00135,0.145152
1209.00235,0.144653
1209.00335,0.144135
1209.00435,0.143616
1209.00535,0.143094
1209.00635,0.142585
1209.00735,0.142071
1209.00835,0.141568
1209.00935,0.141078
1209.01035,0.140602
1209.01135,0.140116
1209.01235,0.139652
1209.01335,0.139226
1209.01435,0.138844
1209.01535,0.138494
1209.01635,0.138186
1209.01735,0.137876
1209.01835,0.137613
1209.01935,0.137409
1209.02035,0.137306
1209.02135,0.137282
1209.02235,0.137289
1209.02335,0.137291
1209.02435,0.137305
1209.02535,0.137389
1209.02635,0.137565
1209.02735,0.137862
1209.02835,0.138194
1209.02935,0.138539
1209.03035,0.138885
1209.03135,0.139252
1209.03235,0.139655
1209.03335,0.140123
1209.03435,0.140611
1209.03535,0.141101
1209.03635,0.141558
1209.03735,0.141976
1209.03835,0.142403
1209.03935,0.142891
1209.04035,0.143423
1209.04135,0.143953
1209.04235,0.14443
1209.04335,0.14484
1209.04435,0.145219
1209.04535,0.145599
1209.04635,0.146008
1209.04735,0.146413
1209.04835,0.14679
1209.04935,0.147143
1209.05035,0.147476
1209.05135,0.1478
1209.05235,0.148105
1209.05335,0.14839
1209.05435,0.148682
1209.05535,0.148999
1209.05635,0.149332
1209.05735,0.149625
1209.05835,0.149895
1209.05935,0.150166
1209.06035,0.150492
1209.06135,0.150861
1209.06235,0.151212
1209.06335,0.151552
1209.06435,0.151884
1209.06535,0.152184
1209.06635,0.152447
1209.06735,0.152679
1209.06835,0.152855
1209.06935,0.153
1209.07035,0.153104
1209.07135,0.153133
1209.07235,0.153061
1209.07335,0.152939
1209.07435,0.152783
1209.07535,0.152584
1209.07635,0.152292
1209.07735,0.151881
1209.07835,0.151381
1209.07935,0.150847
1209.08035,0.150299
1209.08135,0.14975
1209.08235,0.14918
1209.08335,0.148566
1209.08435,0.147948
1209.08535,0.147344
1209.08635,0.146771
1209.08735,0.14621
1209.08835,0.145656
1209.08935,0.145088
1209.09035,0.144514
1209.09135,0.143945
1209.09235,0.143427
1209.09335,0.142963
1209.09435,0.142546
1209.09535,0.142118
1209.09635,0.141668
1209.09735,0.141233
1209.09835,0.140845
1209.09935,0.140511
1209.10035,0.140221
1209.10135,0.139955
1209.10235,0.139686
1209.10335,0.139437
1209.10435,0.139249
1209.10535,0.139137
1209.10635,0.139067
1209.10735,0.139033
1209.10835,0.139005
1209.10935,0.138942
1209.11035,0.138887
1209.11135,0.138848
1209.11235,0.138817
1209.11335,0.138758
1209.11435,0.138683
1209.11535,0.138604
1209.11635,0.138561
1209.11735,0.138517
1209.11835,0.138427
1209.11935,0.138275
1209.12035,0.138079
1209.12135,0.137908
1209.12235,0.137764
1209.12335,0.137634
1209.12435,0.137485
1209.12535,0.137365
1209.12635,0.137286
1209.12735,0.137215
1209.12835,0.137173
1209.12935,0.137166
1209.13035,0.137154
1209.13135,0.137171
1209.13235,0.137143
1209.13335,0.137133
1209.13435,0.137157
1209.13535,0.137257
1209.13635,0.137411
1209.13735,0.137515
1209.13835,0.137603
1209.13935,0.13769
1209.14035,0.137805
1209.14135,0.137958
1209.14235,0.138098
1209.14335,0.13823
1209.14435,0.138362
1209.14535,0.138498
1209.14635,0.138678
1209.14735,0.138865
1209.14835,0.139062
1209.14935,0.139256
1209.15035,0.139473
1209.15135,0.139679
1209.15235,0.139876
1209.15335,0.140085
1209.15435,0.140308
1209.15535,0.1405
1209.15635,0.140679
1209.15735,0.140845
1209.15835,0.141001
1209.15935,0.141171
1209.16035,0.141339
1209.16135,0.141472
1209.16235,0.14156
1209.16335,0.141611
1209.16435,0.141633
1209.16535,0.141616
1209.16635,0.141527
1209.16735,0.141385
1209.16835,0.141182
1209.16935,0.14096
1209.17035,0.140689
1209.17135,0.140399
1209.17235,0.140106
1209.17335,0.139795
1209.17435,0.139494
1209.17535,0.139185
1209.17635,0.138861
1209.17735,0.138553
1209.17835,0.138258
1209.17935,0.137963
1209.18035,0.137687
1209.18135,0.137407
1209.18235,0.137171
1209.18335,0.136977
1209.18435,0.136809
1209.18535,0.136658
1209.18635,0.136502
1209.18735,0.136363
1209.18835,0.136218
1209.18935,0.136087
1209.19035,0.135954
1209.19135,0.135837
1209.19235,0.135748
1209.19335,0.135679
1209.19435,0.135633
1209.19535,0.135601
1209.19635,0.135592
1209.19735,0.135614
1209.19835,0.135657
1209.19935,0.135712
1209.20035,0.135801
1209.20135,0.135901
1209.20235,0.136036
1209.20335,0.136189
1209.20435,0.136343
1209.20535,0.136494
1209.20635,0.13665
1209.20735,0.136814
1209.20835,0.136994
1209.20935,0.137145
1209.21035,0.137289
1209.21135,0.13743
1209.21235,0.137587
1209.21335,0.137766
1209.21435,0.13797
1209.21535,0.138191
1209.21635,0.138433
1209.21735,0.138722
1209.21835,0.13906
1209.21935,0.139441
1209.22035,0.139848
1209.22135,0.140258
1209.22235,0.14065
1209.22335,0.141032
1209.22435,0.141378
1209.22535,0.141725
1209.22635,0.14204
1209.22735,0.142304
1209.22835,0.142505
1209.22935,0.142662
1209.23035,0.142758
1209.23135,0.142784
1209.23235,0.142727
1209.23335,0.142565
1209.23435,0.142328
1209.23535,0.142035
1209.23635,0.141692
1209.23735,0.141303
1209.23835,0.140892
1209.23935,0.140447
1209.24035,0.139989
1209.24135,0.13954
1209.24235,0.139103
1209.24335,0.138698
1209.24435,0.138302
1209.24535,0.137905
1209.24635,0.137531
1209.24735,0.137197
1209.24835,0.136886
1209.24935,0.136609
1209.25035,0.136352
1209.25135,0.136089
1209.25235,0.135859
1209.25335,0.135697
1209.25435,0.135592
1209.25535,0.135561
1209.25635,0.135578
1209.25735,0.135628
1209.25835,0.135729
1209.25935,0.135907
1209.26035,0.136139
1209.26135,0.136441
1209.26235,0.136792
1209.26335,0.137186
1209.26435,0.137625
1209.26535,0.138095
1209.26635,0.138596
1209.26735,0.139096
1209.26835,0.139609
1209.26935,0.140078
1209.27035,0.140509
1209.27135,0.140882
1209.27235,0.141217
1209.27335,0.141512
1209.27435,0.141762
1209.27535,0.14194
1209.27635,0.142081
1209.27735,0.142166
1209.27835,0.142209
1209.27935,0.142226
1209.28035,0.142221
1209.28135,0.142202
1209.28235,0.142159
1209.28335,0.142115
1209.28435,0.142048
1209.28535,0.141998
1209.28635,0.141956
1209.28735,0.14194
1209.28835,0.141937
1209.28935,0.141959
1209.29035,0.14199
1209.29135,0.142038
1209.29235,0.142074
1209.29335,0.14211
1209.29435,0.142143
1209.29535,0.142155
1209.29635,0.142189
1209.29735,0.142227
1209.29835,0.142239
1209.29935,0.142232
1209.30035,0.142221
1209.30135,0.142209
1209.30235,0.142216
1209.30335,0.142213
1209.30435,0.142196
1209.30535,0.142172
1209.30635,0.142134
1209.30735,0.142071
1209.30835,0.142023
1209.30935,0.141973
1209.31035,0.141928
1209.31135,0.141891
1209.31235,0.141839
1209.31335,0.141769
1209.31435,0.141728
1209.31535,0.141716
1209.31635,0.141712
1209.31735,0.141712
1209.31835,0.141699
1209.31935,0.141705
1209.32035,0.141753
1209.32135,0.141801
1209.32235,0.14188
1209.32335,0.141998
1209.32435,0.142159
1209.32535,0.142361
1209.32635,0.142616
1209.32735,0.142917
1209.32835,0.143265
1209.32935,0.14368
1209.33035,0.144138
1209.33135,0.144644
1209.33235,0.145207
1209.33335,0.145815
1209.33435,0.146451
1209.33535,0.147098
1209.33635,0.14775
1209.33735,0.148397
1209.33835,0.149037
1209.33935,0.149653
1209.34035,0.150222
1209.34135,0.150738
1209.34235,0.151183
1209.34335,0.15156
1209.34435,0.151859
1209.34535,0.152067
1209.34635,0.152186
1209.34735,0.152218
1209.34835,0.152149
1209.34935,0.151985
1209.35035,0.151758
1209.35135,0.151463
1209.35235,0.151105
1209.35335,0.1507
1209.35435,0.150234
1209.35535,0.149712
1209.35635,0.149137
1209.35735,0.148544
1209.35835,0.147938
1209.35935,0.147348
1209.36035,0.14675
1209.36135,0.146149
1209.36235,0.14555
1209.36335,0.144954
1209.36435,0.144373
1209.36535,0.143799
1209.36635,0.143239
1209.36735,0.142691
1209.36835,0.14214
1209.36935,0.141606
1209.37035,0.141084
1209.37135,0.140584
1209.37235,0.140123
1209.37335,0.139688
1209.37435,0.139254
1209.37535,0.138813
1209.37635,0.138395
1209.37735,0.138019
1209.37835,0.137682
1209.37935,0.13737
1209.38035,0.137082
1209.38135,0.136847
1209.38235,0.136636
1209.38335,0.136465
1209.38435,0.136341
1209.38535,0.136254
1209.38635,0.136218
1209.38735,0.136231
1209.38835,0.136278
1209.38935,0.136343
1209.39035,0.136437
1209.39135,0.136559
1209.39235,0.136698
1209.39335,0.136859
1209.39435,0.137025
1209.39535,0.137212
1209.39635,0.137409
1209.39735,0.137594
1209.39835,0.137807
1209.39935,0.138028
1209.40035,0.138265
1209.40135,0.13851
1209.40235,0.138758
1209.40335,0.139029
1209.40435,0.139316
1209.40535,0.139643
1209.40635,0.140005
1209.40735,0.140383
1209.40835,0.140796
1209.40935,0.141224
1209.41035,0.141674
1209.41135,0.142141
1209.41235,0.142627
1209.41335,0.143125
1209.41435,0.143583
1209.41535,0.144019
1209.41635,0.144418
1209.41735,0.144772
1209.41835,0.14509
1209.41935,0.145358
1209.42035,0.14559
1209.42135,0.145749
1209.42235,0.145819
1209.42335,0.145805
1209.42435,0.145691
1209.42535,0.145512
1209.42635,0.145296
1209.42735,0.145061
1209.42835,0.144791
1209.42935,0.14447
1209.43035,0.144135
1209.43135,0.143781
1209.43235,0.143451
1209.43335,0.143169
1209.43435,0.142923
1209.43535,0.142699
1209.43635,0.142474
1209.43735,0.142264
1209.43835,0.142134
1209.43935,0.1421
1209.44035,0.14213
1209.44135,0.142172
1209.44235,0.142196
1209.44335,0.142209
1209.44435,0.142228
1209.44535,0.14228
1209.44635,0.142346
1209.44735,0.142444
1209.44835,0.142532
1209.44935,0.142598
1209.45035,0.142648
1209.45135,0.142693
1209.45235,0.142749
1209.45335,0.142808
1209.45435,0.14283
1209.45535,0.142797
1209.45635,0.142741
1209.45735,0.142689
1209.45835,0.142674
1209.45935,0.142686
1209.46035,0.142727
1209.46135,0.142797
1209.46235,0.142901
1209.46335,0.143016
1209.46435,0.143134
1209.46535,0.143286
1209.46635,0.143479
1209.46735,0.143704
1209.46835,0.143953
1209.46935,0.144233
1209.47035,0.144556
1209.47135,0.144916
1209.47235,0.145288
1209.47335,0.145679
1209.47435,0.146072
1209.47535,0.146433
1209.47635,0.146775
1209.47735,0.147095
1209.47835,0.147391
1209.47935,0.147674
1209.48035,0.147962
1209.48135,0.148239
1209.48235,0.148477
1209.48335,0.148687
1209.48435,0.148889
1209.48535,0.149085
1209.48635,0.149259
1209.48735,0.149426
1209.48835,0.149608
1209.48935,0.149796
1209.49035,0.149975
1209.49135,0.150163
1209.49235,0.15035
1209.49335,0.150538
1209.49435,0.150724
1209.49535,0.150879
1209.49635,0.150989
1209.49735,0.151059
1209.49835,0.15113
1209.49935,0.151214
1209.50035,0.151287
1209.50135,0.151313
1209.50235,0.151297
1209.50335,0.151236
1209.50435,0.151134
1209.50535,0.151009
1209.50635,0.150864
1209.50735,0.150692
1209.50835,0.150484
1209.50935,0.150255
1209.51035,0.150021
1209.51135,0.149782
1209.51235,0.149557
1209.51335,0.149308
1209.51435,0.149027
1209.51535,0.148706
1209.51635,0.148368
1209.51735,0.148054
1209.51835,0.147732
1209.51935,0.147414
1209.52035,0.147107
1209.52135,0.146793
1209.52235,0.146474
1209.52335,0.14615
1209.52435,0.145835
1209.52535,0.145495
1209.52635,0.145126
1209.52735,0.144769
1209.52835,0.144429
1209.52935,0.144127
1209.53035,0.143819
1209.53135,0.143489
1209.53235,0.143139
1209.53335,0.14279
1209.53435,0.142472
1209.53535,0.142155
1209.53635,0.141831
1209.53735,0.141492
1209.53835,0.141165
1209.53935,0.140857
1209.54035,0.140562
1209.54135,0.140289
1209.54235,0.140034
1209.54335,0.139785
1209.54435,0.139538
1209.54535,0.139293
1209.54635,0.139062
1209.54735,0.13887
1209.54835,0.138688
1209.54935,0.138515
1209.55035,0.138347
1209.55135,0.138184
1209.55235,0.138049
1209.55335,0.137944
1209.55435,0.137833
1209.55535,0.137708
1209.55635,0.137567
1209.55735,0.137413
1209.55835,0.137269
1209.55935,0.137161
1209.56035,0.13709
1209.56135,0.137075
1209.56235,0.137104
1209.56335,0.137197
1209.56435,0.137332
1209.56535,0.13751
1209.56635,0.137735
1209.56735,0.138035
1209.56835,0.138371
1209.56935,0.13875
1209.57035,0.139156
1209.57135,0.139579
1209.57235,0.140013
1209.57335,0.140512
1209.57435,0.141118
1209.57535,0.141782
1209.57635,0.142493
1209.57735,0.143188
1209.57835,0.143926
1209.57935,0.144601
1209.58035,0.145259
1209.58135,0.145886
1209.58235,0.146479
1209.58335,0.147012
1209.58435,0.147448
1209.58535,0.147774
1209.58635,0.148013
1209.58735,0.148221
1209.58835,0.148399
1209.58935,0.148505
1209.59035,0.148467
1209.59135,0.1483
1209.59235,0.148005
1209.59335,0.147636
1209.59435,0.147158
1209.59535,0.146653
1209.59635,0.146117
1209.59735,0.145551
1209.59835,0.144962
1209.59935,0.14438
1209.60035,0.143845
1209.60135,0.143348
1209.60235,0.142902
1209.60335,0.142497
1209.60435,0.142175
1209.60535,0.141946
1209.60635,0.141794
1209.60735,0.141712
1209.60835,0.141716
1209.60935,0.141842
1209.61035,0.142105
1209.61135,0.142523
1209.61235,0.143083
1209.61335,0.143765
1209.61435,0.144543
1209.61535,0.145399
1209.61635,0.146327
1209.61735,0.147297
1209.61835,0.148281
1209.61935,0.149223
1209.62035,0.150089
1209.62135,0.150871
1209.62235,0.151587
1209.62335,0.152251
1209.62435,0.152853
1209.62535,0.153345
1209.62635,0.153711
1209.62735,0.153938
1209.62835,0.154044
1209.62935,0.154029
1209.63035,0.153928
1209.63135,0.153737
1209.63235,0.153495
1209.63335,0.153249
1209.63435,0.15301
1209.63535,0.152816
1209.63635,0.152672
1209.63735,0.152575
1209.63835,0.15256
1209.63935,0.152604
1209.64035,0.152676
1209.64135,0.152765
1209.64235,0.152853
1209.64335,0.152968
1209.64435,0.153111
1209.64535,0.153302
1209.64635,0.153517
1209.64735,0.153746
1209.64835,0.153942
1209.64935,0.154082
1209.65035,0.154203
1209.65135,0.154309
1209.65235,0.154406
1209.65335,0.154488
1209.65435,0.154508
1209.65535,0.154488
1209.65635,0.154433
1209.65735,0.154346
1209.65835,0.15423
1209.65935,0.154059
1209.66035,0.153838
1209.66135,0.153575
1209.66235,0.153258
1209.66335,0.152918
1209.66435,0.152558
1209.66535,0.152224
1209.66635,0.151898
1209.66735,0.151557
1209.66835,0.151188
1209.66935,0.150782
1209.67035,0.150359
1209.67135,0.149929
1209.67235,0.149516
1209.67335,0.149143
1209.67435,0.148813
1209.67535,0.148528
1209.67635,0.148266
1209.67735,0.148015
1209.67835,0.147798
1209.67935,0.147607
1209.68035,0.147459
1209.68135,0.147338
1209.68235,0.147247
1209.68335,0.147187
1209.68435,0.147152
1209.68535,0.147157
1209.68635,0.147181
1209.68735,0.147223
1209.68835,0.147269
1209.68935,0.14732
1209.69035,0.147377
1209.69135,0.147438
1209.69235,0.147496
1209.69335,0.147552
1209.69435,0.147597
1209.69535,0.147627
1209.69635,0.147653
1209.69735,0.147673
1209.69835,0.147675
1209.69935,0.147662
1209.70035,0.147646
1209.70135,0.147629
1209.70235,0.147607
1209.70335,0.147588
1209.70435,0.147569
1209.70535,0.147546
1209.70635,0.147508
1209.70735,0.147464
1209.70835,0.147419
1209.70935,0.147363
1209.71035,0.1473
1209.71135,0.147247
1209.71235,0.147187
1209.71335,0.147116
1209.71435,0.147061
1209.71535,0.147022
1209.71635,0.146986
1209.71735,0.14695
1209.71835,0.146908
1209.71935,0.146853
1209.72035,0.146827
1209.72135,0.146824
1209.72235,0.146843
1209.72335,0.146862
1209.72435,0.146875
1209.72535,0.146904
1209.72635,0.146955
1209.72735,0.147
1209.72835,0.147058
1209.72935,0.147128
1209.73035,0.147218
1209.73135,0.14732
1209.73235,0.147421
1209.73335,0.14753
1209.73435,0.147667
1209.73535,0.14782
1209.73635,0.147964
1209.73735,0.148097
1209.73835,0.148225
1209.73935,0.148353
1209.74035,0.148479
1209.74135,0.1486
1209.74235,0.148699
1209.74335,0.148813
1209.74435,0.148898
1209.74535,0.148982
1209.74635,0.149018
1209.74735,0.14902
1209.74835,0.149009
1209.74935,0.148967
1209.75035,0.148899
1209.75135,0.148815
1209.75235,0.148697
1209.75335,0.148547
1209.75435,0.14837
1209.75535,0.148189
1209.75635,0.148017
1209.75735,0.147837
1209.75835,0.14766
1209.75935,0.147447
1209.76035,0.147239
1209.76135,0.147025
1209.76235,0.146826
1209.76335,0.146636
1209.76435,0.146462
1209.76535,0.146295
1209.76635,0.146126
1209.76735,0.145959
1209.76835,0.145809
1209.76935,0.145678
1209.77035,0.145575
1209.77135,0.145471
1209.77235,0.145357
1209.77335,0.145246
1209.77435,0.145145
1209.77535,0.14505
1209.77635,0.144983
1209.77735,0.144895
1209.77835,0.144785
1209.77935,0.144674
